cntrctNo,untyCntrctNo,cntrctOrd,cntrctNm,bsnsDivNm,cntrctCnclsSttusNm,cntrctCnclsMthdNm,lngtrmCtnuDivNm,cmmnCntrctYn,cntrctCnclsDate,cntrctPrd,cntrctAmt,ttalCntrctAmt,cntrctInfoUrl,bidNtceNo,bidNtceOrd,bidNtceNm,opengDate,opengTm,rsrvtnPrce,prvtcntrctRsn,bidNtceUrl,cntrctInsttDivNm,cntrctInsttNm,cntrctInsttCd,cntrctInsttChrgDeptNm,cntrctInsttOfclNm,cntrctInsttOfclTel,cntrctInsttOfcl,dmndInsttDivNm,dmndInsttNm,dmndInsttCd,dmndInsttOfclDeptNm,dmndInsttOfclNm,dmndInsttOfclTel,dmndInsttOfclEmailAdrs,rprsntCorpNm,dmstcCorpYn,rprsntCorpCeoNm,rprsntCorpOfclNm,rprsntCorpBizrno,rprsntCorpAdrs,rprsntCorpContactTel,dataBssDate
R25TA01080425,R25TE09143325,00,(우촌초) 2025년 10월 학교급식 식재료 구입,물품,총액계약,수의계약,단년도계약,N,2025-10-01,20251001~20251031,9705020,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01080425&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,기타기관,서울특별시성북교육청 우촌초등학교,7120071,행정실,김솔,029291670,sol.kim3600@gmail.com,기타기관,서울특별시성북교육청 우촌초등학교,7120071,행정실,김솔,029291670,sol.kim3600@gmail.com,농업회사법인 주식회사 양양,Y,김영옥,,215-87-68302,서울특별시 송파구 양재대로,024250478,2025-12-01
R25TA01080815,R25TE09112623,00,(우촌초) 2025년 10월 학교급식 식재료 구입,물품,총액계약,수의계약,단년도계약,N,2025-10-01,20251001~20251031,10187070,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01080815&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,기타기관,서울특별시성북교육청 우촌초등학교,7120071,행정실,김솔,029291670,sol.kim3600@gmail.com,기타기관,서울특별시성북교육청 우촌초등학교,7120071,행정실,김솔,029291670,sol.kim3600@gmail.com,(주)현대그린푸드,Y,박홍진,,656-81-02756,경기도 용인시 수지구 문인로,0315252195,2025-12-01
2022100A64A,R25TE08886907,01,초전동 외 8개지구 하수관로 정비사업(전기 및 계측제어) 관급-계장제어장치,물품,총액계약,일반경쟁,단년도계약,N,2025-10-01,2026. 9. 2.,579417000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2022100A64A_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,20220926616,0,,,,658113750,"[판로지원법 시행령] 중기업,소기업,소상공인 제한 [지방계약법 002의002조 001항 002호 000목]",,지방자치단체,경상남도 진주시 맑은물사업소 하수과,5310333,하수과,조가원,,ddfgh@korea.kr,지방자치단체,경상남도 진주시 맑은물사업소 하수과,5310333,하수과,조가원,,ddfgh@korea.kr,한국이미지시스템(주),Y,한현정,,606-81-84864,부산광역시 사상구 낙동대로,0513057631,2025-12-01
R25TA00468961,R25TE08930698,02,2025년 수출선도형 혁신제품 시범구매(전동식 방진마스크),물품,총액계약,수의계약,단년도계약,N,2025-10-01,2026/03/27,115500000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00468961&ctrtChgOrd=02&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,R25BK00803889,000,2025년 수출선도형 혁신제품 시범구매(전동식 방진마스크),2025-04-24,16:00,115500000,「조달사업에 관한 법률」 제27조제1항에 따른 혁신제품 [국가계약법 026조 001항 005호 사목],https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00803889&bidPbancOrd=000,국가기관,조달청,1230000,운영지원과,박상수,0704056,takion21@korea.kr,국가기관,조달청,1230000,운영지원과,김유빈,07040567036,nerkong@korea.kr,(주)써보레,Y,서정민,,125-81-96503,경기도 평택시 청북읍 청오로,0316846952,2025-12-01
R25TA01016059,R25TE08930768,00,서울잠신초등학교병설유치원  방과후과정 간식비(25. 10.~26. 2.),물품,총액계약,수의계약,단년도계약,N,2025-10-01,2025. 10. 1.~2026. 2. 28.,4974900,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01016059&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,교육기관,서울특별시강동교육청 서울잠신초등학교,7070095,행정실,이고은,,go9833@sen.go.kr,교육기관,서울특별시강동교육청 서울잠신초등학교,7070095,행정실,이고은,,go9833@sen.go.kr,주식회사 크로바,Y,권건형,,132-81-78672,경기도 남양주시 궁촌로,0315689807,2025-12-01
R25TA01032776,R25TE08977509,00,시립교향악단 우편봉투 제작,물품,총액계약,수의계약,단년도계약,N,2025-10-01,Within 0 days after issuing of L/C,2000000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01032776&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,지방자치단체,대전광역시,6300000,회계재산과,박서령,0422704415,srkaren@korea.kr,지방자치단체,대전광역시,6300000,회계재산과,박서령,0422704415,srkaren@korea.kr,대전예술기획,Y,황하연,,305-21-16417,대전광역시 서구 둔산대로117번길,0424883751,2025-12-01
R25TA00960634,R25TE08692483,00,2025학년도 서울디자인고등학교 10월 급식물품(김치류),물품,총액계약,수의계약,단년도계약,N,2025-10-01,2025.10.01~2025.10.31,5355500,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00960634&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [국가계약법 026조 001항 005호 가2목],,기타기관,서울특별시교육청 서울디자인고등학교,7010741,행정실,이선주,07086626096,dltjswn9@sen.go.kr,기타기관,서울특별시교육청 서울디자인고등학교,7010741,행정실,이선주,07086626096,dltjswn9@sen.go.kr,농업회사법인 주식회사 농가식품,Y,임광규,,205-81-29732,경기도 포천시 소흘읍 민락로,0315434660,2025-12-01
R25TA00948223,R25TE08697745,00,청주대성고 10월 친환경 농산물 구입,물품,총액계약,수의계약,단년도계약,N,2025-10-01,2025. 10. 1.~ 2025. 10. 31.,5150700,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00948223&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,기타기관,충청북도교육청 청주대성고등학교,8000195,행정실,박지영,,k4911@korea.kr,기타기관,충청북도교육청 청주대성고등학교,8000195,행정실,박지영,,k4911@korea.kr,오창농협 청주친환경농산물유통센터,Y,김영우,,317-82-02862,충청북도 청주시 청원구 오창읍 오창대로,0432147557,2025-12-01
R25TA00939168,R25TE08631669,00,2025년 중앙보훈병원 자체구매 진료재료(검사재료) [10그룹],물품,총액계약,수의계약,단년도계약,N,2025-10-01,Within 0 days after issuing of L/C,32765770,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00939168&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,R25BK01068116,000,2025년 중앙보훈병원 자체구매 진료재료(검사재료) [10그룹],2025-09-22,15:00,32765774,재공고입찰등과 수의계약 [국가계약법 027조 001항 000호 000목],https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01068116&bidPbancOrd=000,준정부기관,한국보훈복지의료공단 중앙보훈병원,Z003079,물류지원부,김보민,0222254181,kbm@bohun.or.kr,준정부기관,한국보훈복지의료공단 중앙보훈병원,Z003079,물류지원부,김보민,0222254181,kbm@bohun.or.kr,아산제약(주),Y,염정규,,124-81-30401,경기도 화성시 동탄대로,0232905753,2025-12-01
R25TA00959830,R25TE08692467,00,2025학년도 서울디자인고등학교 10월 급식물품(농산품),물품,총액계약,수의계약,단년도계약,N,2025-10-01,2025.10.01~2025.10.31,25917480,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00959830&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 초과 1억원 이하 물품·용역(여성기업.장애인기업.사회적기업.사회적협동조합.자활기업.마을기업) [국가계약법 026조 001항 005호 가5목],,기타기관,서울특별시교육청 서울디자인고등학교,7010741,행정실,이선주,07086626096,dltjswn9@sen.go.kr,기타기관,서울특별시교육청 서울디자인고등학교,7010741,행정실,이선주,07086626096,dltjswn9@sen.go.kr,주식회사현진그린바이오,Y,남기훈,,109-86-35979,서울특별시 강서구 발산로,0226406288,2025-12-01
R25TA00960389,R25TE08692475,00,2025학년도 서울디자인고등학교 10월 급식물품(수산품),물품,총액계약,수의계약,단년도계약,N,2025-10-01,2025.10.01~2025.10.31,11688700,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00960389&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [국가계약법 026조 001항 005호 가2목],,기타기관,서울특별시교육청 서울디자인고등학교,7010741,행정실,이선주,07086626096,dltjswn9@sen.go.kr,기타기관,서울특별시교육청 서울디자인고등학교,7010741,행정실,이선주,07086626096,dltjswn9@sen.go.kr,주식회사 동해수산,Y,조영숙,,655-81-01661,서울특별시 송파구 올림픽로32길,024222618,2025-12-01
R25TA00960975,R25TE08692490,00,2025학년도 서울디자인고등학교 10월 급식물품(공산품),물품,총액계약,제한경쟁,단년도계약,N,2025-10-01,2025.10.01~2025.10.31,37000000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00960975&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,R25BK01064225,000,2025학년도 서울디자인고등학교 10월 급식물품(공산품),2025-09-23,15:00,39480075,"추정가격 1억원 미만 물품·용역(소기업, 소상공인, 벤처기업, 창업자) [국가계약법 021조 001항 010호 가목]",https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01064225&bidPbancOrd=000,기타기관,서울특별시교육청 서울디자인고등학교,7010741,행정실,이선주,07086626096,dltjswn9@sen.go.kr,기타기관,서울특별시교육청 서울디자인고등학교,7010741,행정실,이선주,07086626096,dltjswn9@sen.go.kr,주식회사 청수에프에스,Y,유은숙,,541-81-00460,서울특별시 송파구 송파대로28길,***********,2025-12-01
R25TA00948102,R25TE08697427,00,청주대성고 10월 급식물품(부식) 구입,물품,총액계약,제한경쟁,단년도계약,N,2025-10-01,2025. 10. 1.~ 2025. 10. 31.,67138640,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00948102&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,"[판로지원법 시행령] 소기업,소상공인제한 [지방계약법 002의002조 001항 001호 000목]",,기타기관,충청북도교육청 청주대성고등학교,8000195,행정실,박지영,,k4911@korea.kr,기타기관,충청북도교육청 청주대성고등학교,8000195,행정실,박지영,,k4911@korea.kr,푸챔,Y,장순협,,421-25-00632,충청북도 청주시 청원구 내수읍 충청대로,0432186587,2025-12-01
R25TA00834823,R25TE08618638,02,스마트 아로마 치유농원 조성공사(전기) 관급자재(분전반),물품,총액계약,수의계약,단년도계약,N,2025-10-01,2025.08.21. ~ 2026.03.27,30753000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00834823&ctrtChgOrd=02&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,지방중소기업 특별지원지역 입주 공장 생산품 [지방계약법 025조 001항 006호 다목],,지방자치단체,강원특별자치도 동해시,4211000,회계과,권은영,0335302279,key523@korea.kr,지방자치단체,강원특별자치도 동해시,4211000,회계과,권은영,0335302279,key523@korea.kr,주식회사 부길전기,Y,김대환,,222-81-29663,강원특별자치도 동해시 공단12로,0335211379,2025-12-01
R25TA01043137,R25TE08706335,00,"2026학년도 태평중학교 신입생 교복(동복,하복,생활복) 학교주관구매 계약",물품,단가계약,제한경쟁,단년도계약,N,2025-10-01,Within 0 days after issuing of L/C,53600000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01043137&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,R25BK01021979,000,"2026학년도 태평중학교 신입생 교복(동복,하복,생활복) 학교주관구매 공고",2025-09-15,11:00,389726.46,"[판로지원법 시행령] 소기업,소상공인제한 [지방계약법 002의002조 001항 001호 000목]",https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01021979&bidPbancOrd=000,교육기관,경기도성남교육청 태평중학교,7550036,행정실,김다영,,daa123@korea.kr,교육기관,경기도성남교육청 태평중학교,7550036,행정실,김다영,,daa123@korea.kr,스마트학생복,Y,김병규,,135-04-52248,경기도 성남시 수정구 시민로,0317537272,2025-12-01
R25TA01009422,R25TE08735623,00,2025년 10월 계성초등학교 학교급식 부식품(일반미) 구매 계약,물품,총액계약,수의계약,단년도계약,N,2025-10-01,Within 0 days after issuing of L/C,1432900,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01009422&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,R25BK01069263,000,2025년 10월 계성초등학교 학교급식 부식품(일반미) 구매 소액수의 견적 제출 안내공고(긴급공고),2025-09-26,11:00,1432900,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01069263&bidPbancOrd=000,기타기관,대구광역시동부교육청 계성초등학교,7250114,행정실,방정혁,0532534191,epower@korea.kr,기타기관,대구광역시동부교육청 계성초등학교,7250114,행정실,방정혁,0532534191,epower@korea.kr,주식회사 에스에스푸드,Y,이수석,,504-81-85650,대구광역시 북구 칠곡중앙대로126길 21-41,0533846797,2025-12-01
R25TA00941000,R25TE08631461,00,2025년 중앙보훈병원 자체구매 진료재료(검사재료) [34그룹],물품,총액계약,수의계약,단년도계약,N,2025-10-01,Within 0 days after issuing of L/C,13790700,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00941000&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [국가계약법 026조 001항 005호 가2목],,준정부기관,한국보훈복지의료공단 중앙보훈병원,Z003079,물류지원부,김보민,0222254181,kbm@bohun.or.kr,준정부기관,한국보훈복지의료공단 중앙보훈병원,Z003079,물류지원부,김보민,0222254181,kbm@bohun.or.kr,주식회사 다윈바이오텍,Y,김용문,,160-86-00927,경기도 하남시 조정대로,18338575,2025-12-01
R25TA01039651,R25TE08704008,00,2025년 4분기 연속간행물(잡지) 구매,물품,총액계약,수의계약,단년도계약,N,2025-10-01,Within 0 days after issuing of L/C,1909080,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01039651&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,교육기관,경기도교육청 경기도교육청평생학습관,7531570,,권소연,0312591022,soyeon1154@naver.com,교육기관,경기도교육청 경기도교육청평생학습관,7531570,,권소연,0312591022,soyeon1154@naver.com,리틀존영통문고 주식회사,Y,김연태,,124-86-00687,"경기도 수원시 영통구 반달로7번길 6, 센타프라자 1층",0312060594,2025-12-01
R25TA00264269,R25TE08626053,01,2025 경북어르신생활체육대회 인쇄물(종합안내서 등) 제작,물품,총액계약,수의계약,단년도계약,N,2025-10-01,Within 0 days after issuing of L/C,13509300,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00264269&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,기타기관,경북체육회,Z012981,예산회계부,주영은,,bi02182@gbsports.or.kr,기타기관,경북체육회,Z012981,예산회계부,주영은,,bi02182@gbsports.or.kr,경북기획출판사,Y,정연대,,601-11-31239,경상북도 안동시 풍천면 지풍로,0548530910,2025-12-01
R25TA01010984,R25TE08693883,00,월미바다역 천차대 케이블 교체,물품,총액계약,수의계약,단년도계약,N,2025-10-01,Within 0 days after issuing of L/C,13367200,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01010984&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,지방공기업,인천교통공사,Z003991,재무회계팀,나보영,,i4545@ictr.or.kr,지방공기업,인천교통공사,Z003991,재무회계팀,나보영,,i4545@ictr.or.kr,동아전기,Y,변남섭,,105-43-82527,서울특별시 금천구 가마산로,0221636742,2025-12-01
