cntrctNo,untyCntrctNo,cntrctOrd,cntrctNm,bsnsDivNm,cntrctCnclsSttusNm,cntrctCnclsMthdNm,lngtrmCtnuDivNm,cmmnCntrctYn,cntrctCnclsDate,cntrctPrd,cntrctAmt,ttalCntrctAmt,cntrctInfoUrl,bidNtceNo,bidNtceOrd,bidNtceNm,opengDate,opengTm,rsrvtnPrce,prvtcntrctRsn,bidNtceUrl,cntrctInsttDivNm,cntrctInsttNm,cntrctInsttCd,cntrctInsttChrgDeptNm,cntrctInsttOfclNm,cntrctInsttOfclTel,cntrctInsttOfcl,dmndInsttDivNm,dmndInsttNm,dmndInsttCd,dmndInsttOfclDeptNm,dmndInsttOfclNm,dmndInsttOfclTel,dmndInsttOfclEmailAdrs,rprsntCorpNm,dmstcCorpYn,rprsntCorpCeoNm,rprsntCorpOfclNm,rprsntCorpBizrno,rprsntCorpAdrs,rprsntCorpContactTel,dataBssDate
20240407AB8,R25TE08124447,03,산양삼 융복합 지원센터 조성사업(토목) 관급자재(이중벽관) 구입,물품,총액계약,수의계약,단년도계약,N,2025-10-14,2025. 7. 11.까지,3361200,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20240407AB8_1&ctrtChgOrd=03&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,지방자치단체,강원특별자치도 평창군,4281000,,김태민,0333302286,xoals2677@korea.kr,지방자치단체,강원특별자치도 평창군,4281000,,김태민,0333302286,xoals2677@korea.kr,(주)프라코,Y,배경미,,225-81-11406,강원특별자치도 평창군 평창읍 농공단지길,0234018212,2025-12-01
R25TA00937583,R25TE08132535,00,2025학년도 가림초 2차 도서구입 계약,물품,총액계약,수의계약,단년도계약,N,2025-10-14,2025. 10. 14.~2025. 10. 27.,6814850,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00937583&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,교육기관,경기도교육청 경기도광명교육지원청 가림초등학교,7591014,가림초등학교행정실,윤혜진,,kpspyhj@korea.kr,교육기관,경기도교육청 경기도광명교육지원청 가림초등학교,7591014,가림초등학교행정실,윤혜진,,kpspyhj@korea.kr,서광문고,Y,김정규,,641-19-00521,경기도 광명시 철산로,0226884711,2025-12-01
R25TA00964105,R25TE08127331,00,백신안전기술지원센터 공조기 운영에 필요한 필터 구매,물품,총액계약,수의계약,단년도계약,N,2025-10-14,~2025.11.28.,12424000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00964105&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [국가계약법 026조 001항 005호 가2목],,기타기관,백신안전기술지원센터,Z041500,기획관리팀,나경인,0619270805,nki@k-vcast.kr,기타기관,백신안전기술지원센터,Z041500,기획관리팀,나경인,0619270805,nki@k-vcast.kr,(주)에너포스,Y,양해룡,,410-86-05002,광주광역시 서구 천변우하로,0625135257,2025-12-01
R25TA00967724,R25TE08133654,00,2025년 대전선사박물관 특별전 전시구조물 제작,물품,총액계약,수의계약,단년도계약,N,2025-10-14,계약일~2025.11.14.,29400000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00967724&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,"추정가격 2천만원 초과 1억원 이하 물품·용역(여성기업, 장애인기업, 사회적기업, 사회적협동조합, 자활기업, 마을기업 계약) [지방계약법 025조 001항 005호 바목]",,지방자치단체,대전광역시 대전시립박물관,6300710,대전시립박물관담당,배지원,0422708608,jwhone35@korea.kr,지방자치단체,대전광역시 대전시립박물관,6300710,대전시립박물관담당,배지원,0422708608,jwhone35@korea.kr,스튜디오엔아이엔,Y,신지연,,231-27-00289,대전광역시 유성구 지족북로,0423895740,2025-12-01
R25TA00932976,R25TE08146892,01,2025년 검단지역(원도심) 공원 녹지 병해충 방제사업 약품 구입(3회차),물품,총액계약,수의계약,단년도계약,N,2025-10-14,Within 0 days after issuing of L/C,5309320,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00932976&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,지방자치단체,인천광역시 서구,3560000,재무과,김주성,0325604158,souxz723@korea.kr,지방자치단체,인천광역시 서구,3560000,재무과,김주성,0325604158,souxz723@korea.kr,부성조경 주식회사,Y,김기오,,629-86-00412,인천광역시 남동구 용천로5번길,0324711237,2025-12-01
R25TA00966048,R25TE08054609,00,비상발전기 냉난방동력반 ACB 교체,물품,총액계약,수의계약,단년도계약,N,2025-10-14,2025.10.14.~2025.12.15.,17550000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00966048&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,지방자치단체,부산광역시,6260000,,정다은,0518882237,daeun1209@korea.kr,지방자치단체,부산광역시,6260000,,정다은,0518882237,daeun1209@korea.kr,한국산전(주),Y,이현곤,,621-81-51611,부산광역시 해운대구 반송로525번길,0515239411,2025-12-01
R25TA00961386,R25TE08123627,00,육거리종합시장 임시창고 비가림시설 구매,물품,총액계약,수의계약,단년도계약,N,2025-10-14,Within 0 days after issuing of L/C,8200000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00961386&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,지방자치단체,충청북도 청주시,5710000,회계과,김지혜,0432011727,lovewiz0@korea.kr,지방자치단체,충청북도 청주시,5710000,회계과,김지혜,0432011727,lovewiz0@korea.kr,대흥공업사,Y,박진영,,317-03-56612,충청북도 청주시 상당구 대성로,***********,2025-12-01
R25TA00962901,R25TE08127793,00,"소규모공공하수처리시설(대평, 댓거리3지구) 방류유량계 구입",물품,총액계약,수의계약,단년도계약,N,2025-10-14,2025. 10. 14. ~ 2025. 10. 23.,6952000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00962901&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,지방자치단체,충청남도 천안시 맑은물사업본부,4490408,관리과,정정연,0415213121,jx2y22@korea.kr,지방자치단체,충청남도 천안시 맑은물사업본부,4490408,관리과,정정연,0415213121,jx2y22@korea.kr,에이팀코리아,Y,이태훈,,573-52-00434,충청남도 천안시 동남구 통정6로,0415830808,2025-12-01
R25TA00934689,R25TE08056625,00,창원시설공단 시민생활체육관 볼링장 레인 정비기계 구입,물품,총액계약,수의계약,단년도계약,N,2025-10-14,Within 30 days after issuing of L/C,75400000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00934689&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,R25BK01037168,000,창원시설공단 시민생활체육관 볼링장 레인 정비기계 구입,2025-09-09,11:00,79811800,추정가격 2천만원 초과 1억원 이하 물품·용역(소기업 소상공인 계약) [지방계약법 025조 001항 005호 라목],https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01037168&bidPbancOrd=000,지방공기업,창원시설공단,Z005628,재무회계팀,박진아,0557120952,cw0953@naver.com,지방공기업,창원시설공단,Z005628,재무회계팀,박진아,0557120952,cw0953@naver.com,무진유통,Y,최건우,,138-41-01253,경상남도 창원시 성산구 용지로169번길,***********,2025-12-01
2024120D692,R25TE08059037,02,부산광역시 남구도서관 그린리모델링 제로에너지 원격검침시스템 관급자재,물품,총액계약,수의계약,단년도계약,N,2025-10-14,계약일로부터 2025.10.7.까지,94148200,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2024120D692_1&ctrtChgOrd=02&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,우수조달공동상표(고시금액 미만) [지방계약법 025조 001항 006호 라6목],,지방자치단체,부산광역시 남구,3310000,재무과,김해숙,0516074144,khs2000@korea.kr,지방자치단체,부산광역시 남구,3310000,재무과,김해숙,0516074144,khs2000@korea.kr,동영테크원 주식회사,Y,정윤화,,621-81-17350,부산광역시 해운대구 반송로513번길,0513200500,2025-12-01
R25TA00891357,R25TE08059041,01,엑스선검색장비(소형),물품,총액계약,일반경쟁,단년도계약,N,2025-10-14,Within 90 days after issuing of L/C,926480000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00891357&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,R25BK00963966,000,엑스선검색장비(소형),2025-08-11,11:00,0,협상에 의한 계약 [국가계약법 043조 001항 000호 000목],https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00963966&bidPbancOrd=000,공기업,한국공항공사,B551178,자산계약부,정재우,0226602433,jaywoo@airport.co.kr,공기업,한국공항공사,B551178,자산계약부,정재우,0226602433,jaywoo@airport.co.kr,주식회사 레이어스,Y,조인선,,113-81-48366,서울특별시 금천구 두산로,0226114848,2025-12-01
R25TA00955272,R25TE08126761,00,강릉시립미술관 특별전시 <캐서린 번하드 인사이드 더 스튜디오> 현수막 제작 구입,물품,총액계약,수의계약,단년도계약,N,2025-10-14,계약일~2025. 12. 31.,19300000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00955272&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,지방자치단체,강원특별자치도 강릉시,4201000,회계과,유요희,0336405470,yohee5079@korea.kr,지방자치단체,강원특별자치도 강릉시,4201000,회계과,유요희,0336405470,yohee5079@korea.kr,라라디자인,Y,방성혜,,168-07-01134,강원특별자치도 강릉시 자조왈길,***********,2025-12-01
R25TA00961556,R25TE08134794,00,고양바이오매스 에너지시설 부유협잡물제거기 A 보수,물품,총액계약,수의계약,단년도계약,N,2025-10-14,2025-10-14~2025-10-21,9888120,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00961556&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,지방공기업,고양도시관리공사,B552741,경영기획처,김규호,0319294834,kyu117@gys.or.kr,지방공기업,고양도시관리공사,B552741,경영기획처,김규호,0319294834,kyu117@gys.or.kr,명신산업기계 주식회사,Y,김재중,,140-81-06960,경기도 시흥시 마유로92번길,0314995236,2025-12-01
R25TA00967085,R25TE08127503,00,2026학년도 송전중학교 교복 계약,물품,총액계약,수의계약,단년도계약,N,2025-10-14,2025. 10. 14. ~ 2026. 4. 30.,25380000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00967085&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,"추정가격 2천만원 초과 1억원 이하 물품·용역(여성기업, 장애인기업, 사회적기업, 사회적협동조합, 자활기업, 마을기업 계약) [지방계약법 025조 001항 005호 바목]",,교육기관,경기도용인교육청 송전중학교,7750008,교육행정실,김민섭,,sesame3112@gmail.com,교육기관,경기도용인교육청 송전중학교,7750008,교육행정실,김민섭,,sesame3112@gmail.com,엘리트학생복,Y,김은미,,142-01-02686,경기도 용인시 기흥구 중부대로,0312834414,2025-12-01
R25TA00956303,R25TE08056799,00,2025년 어린이 안전보안관 활동물품 제작,물품,총액계약,수의계약,단년도계약,N,2025-10-14,계약일로부터 25. 10. 31. 이내,7912000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00956303&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,지방자치단체,울산광역시,6310000,회계과,손나리,0522292565,violet846@korea.kr,지방자치단체,울산광역시,6310000,회계과,손나리,0522292565,violet846@korea.kr,휴먼파워 주식회사,Y,오병국,,525-86-00314,울산광역시 남구 남산로314번길,0527161292,2025-12-01
R25TA00966121,R25TE08063405,00,응급실 기반 자살시도자 사후관리사업 보고서(2024년 결과보고) 제작 및 배포,물품,총액계약,수의계약,단년도계약,N,2025-10-14,2025.10.31.까지,7000000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00966121&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [국가계약법 026조 001항 005호 가2목],,기타공공기관,한국생명존중희망재단,B554605,,김다원,,ysnap@kfsp.or.kr,기타공공기관,한국생명존중희망재단,B554605,,김다원,,ysnap@kfsp.or.kr,한결엠,Y,전애경,,469-82-00170,서울특별시 금천구 가산디지털1로,0269520551,2025-12-01
R25TA00959669,R25TE08127948,00,통화연결음 시스템 고도화,물품,총액계약,수의계약,단년도계약,N,2025-10-14,Within 45 days after issuing of L/C,16368000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00959669&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,지방자치단체,경상북도 예천군,5230000,재무과,변건우,0546506884,kaya1128@korea.kr,지방자치단체,경상북도 예천군,5230000,재무과,변건우,0546506884,kaya1128@korea.kr,대한정보통신 주식회사,Y,김성규,,205-87-01866,대구광역시 동구 화랑로,0537449898,2025-12-01
R25TA00962785,R25TE08129949,00,보안 취약점 클리닝 서비스 운영을 위한 취약점 분석 서버 구매,물품,총액계약,일반경쟁,단년도계약,N,2025-10-14,계약 후 30일 이내,687500000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00962785&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,R25BK01038367,000,보안 취약점 클리닝 서비스 운영을 위한 취약점 분석 서버 구매,2025-09-18,11:00,715015150,"규격,가격 동시입찰 [국가계약법 018조 003항 000호 000목]",https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01038367&bidPbancOrd=000,국가기관,조달청 광주지방조달청,1230141,경영지원팀,김진영,07040568281,kjy93kr@korea.kr,준정부기관,한국인터넷진흥원,B551505,재무회계팀,박정기,0618201493,parksdaq@kisa.or.kr,(주)클루닉스,Y,서진우,,119-81-35272,"서울특별시 영등포구 경인로 775, 1동 1206호",0234865896,2025-12-01
R25TA00922454,R25TE08124099,00,(재료비_가축방역) 3분기 정기청구-3_Mycoplasma gallisepticum 등 90품목(동물용의약품 포함),물품,총액계약,일반경쟁,단년도계약,N,2025-10-14,계약 후 50일 이내,732908880,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00922454&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,R25BK01039742,000,(재료비_가축방역) 3분기 정기청구-3_Mycoplasma gallisepticum 등 90품목(동물용의약품 포함),2025-09-12,13:00,833677325,경쟁은 입찰의 방법으로 행함 [국가계약법 010조 001항 000호 000목],https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01039742&bidPbancOrd=000,국가기관,조달청 대구지방조달청,1230137,경영관리과,신예지,07040567971,yjsinn@korea.kr,국가기관,농림축산식품부 농림축산검역본부,1543061,운영지원과,이연희,0549120323,whynotter09@korea.kr,써모피셔사이언티픽솔루션스 유한회사,Y,석수진,,114-86-04783,서울특별시 강남구 광평로,16619555,2025-12-01
R25TA00965547,R25TE08063528,00,덕천 및 구포배수펌프장 운영물품 구입(전기안전관리물품),물품,총액계약,수의계약,단년도계약,N,2025-10-14,Within 0 days after issuing of L/C,2671700,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00965547&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,지방자치단체,부산광역시 북구,3320000,부산 북구청 재무과,정성욱,0513094146,jswk86@korea.kr,지방자치단체,부산광역시 북구,3320000,부산 북구청 재무과,정성욱,0513094146,jswk86@korea.kr,광일전기상사,Y,박상혁,,137-32-00661,부산광역시 부산진구 동천로,0518035030,2025-12-01
202412150C3,R25TE08138101,03,도심갈맷길(대천공원 광장) 정비공사_화단용경계판,물품,총액계약,수의계약,단년도계약,N,2025-10-14,2024/12/20~2025/9/17,29799000,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202412150C3_1&ctrtChgOrd=03&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,[지방계약법 조 항 호 ],,지방자치단체,부산광역시 해운대구,3330000,재무과,전한나,0517494146,hnhn0829@korea.kr,지방자치단체,부산광역시 해운대구,3330000,재무과,전한나,0517494146,hnhn0829@korea.kr,주식회사 엘엔씨플랜,Y,이승봉,,172-81-01813,대구광역시 수성구 알파시티1로40길,0536340300,2025-12-01
R25TA00965135,R25TE08055146,00,행정사무용품 구입(자활용사촌 복지공장 생산품),물품,총액계약,수의계약,단년도계약,N,2025-10-14,Within 0 days after issuing of L/C,132500,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00965135&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,,0,,,,0,추정가격 2천만원 이하 물품 또는 용역 [지방계약법 025조 001항 005호 나목],,지방자치단체,강원특별자치도 강릉시 보건소,4201026,보건행정담당부서,김도연,,kdy9@korea.kr,지방자치단체,강원특별자치도 강릉시 보건소,4201026,보건행정담당부서,김도연,,kdy9@korea.kr,동산용사촌,Y,박진수,,128-08-61451,경기도 고양시 일산동구 장진천길82번길,023873938,2025-12-01
